Orig,Name,TotalSeats,Country Name,Airport1Latitude,Airport1Longitude
MOT,Minot International,4268.005,United States,48.25939941,-101.2807999
MPB,Miami Spb,4367.664,United States,25.74749947,-80.17350006
MQT,Sawyer International Airport,1299.9,United States,46.53419876,-87.56169891
MRY,Monterey Regional Airport,1646.54,United States,36.58810043,-121.8480988
MSN,"DCRA, Dane County Regional Airport",4493.321,United States,43.14189911,-89.3368988
MSO,Missoula International,606.62,United States,46.91559982,-114.0875015
MSP,Minneapolis International,3465706.72,United States,44.88610077,-93.21779633
MSY,New Orleans Intl,186089.351,United States,29.99110031,-90.25140381
MTJ,Montrose Regional,3327.744,United States,38.50059891,-107.8946991
MYR,Myrtle Beach International,6958.798,United States,33.67919922,-78.92970276
NGU, Norfolk NS (Chambers Field),6482.168,United States,36.93719864,-76.29060364
NIP,NAS (Towers Field),3336.41,United States,30.23419952,-81.6753006
NPT,State Airport,2495.808,United States,41.53079987,-71.28250122
NTD,NAS,1551.214,United States,34.12030029,-119.1200028
OAJ,Albert J Ellis,216.65,United States,34.83029938,-77.61170197
OAK,Metro Oakland Intl,491019.893,United States,37.72359848,-122.2155991
OGG,Kahului,249862.445,United States,20.90060043,-156.4335938
OKC,Will Rogers World,108.325,United States,35.39310074,-97.6006012
OMA,Eppley Airfield,43381.996,United States,41.30189896,-95.89330292
OME,Nome,2066.841,United States,64.51139832,-165.4416962
ONT,Ontario Intl,181444.375,United States,34.05720139,-117.6081009
ORD,O'Hare International,9962225.616,United States,41.97809982,-87.90609741
ORF,Norfolk Intl,16517.396,United States,36.89580154,-76.20140076
PAE,Snohomish County,1100.582,United States,47.90829849,-122.2814026
PBI,Palm Beach Intl,92821.526,United States,26.68219948,-80.09420013
PDX,Portland Intl,607295.948,United States,45.58919907,-122.5950012
PFN,Bay County,4246.34,United States,30.21249962,-85.68190002
PHF,Newport News/Williamsburg International,1906.52,United States,37.13169861,-76.49330139
PHL,Philadelphia Intl,3585245.524,United States,39.86809921,-75.24859619
PHX,Sky Harbor Intl,1594630.66,United States,33.43610001,-112.0089035
PIA,General Downing International,108.325,United States,40.66139984,-89.68720245
PIE,St.Pete-Clearwater Int,16326.744,United States,27.91670036,-82.6832962
PIT,Pittsburgh Internation,147235.34,United States,40.49670029,-80.2358017
PLN,Regional (Emmet County),433.3,United States,45.57080078,-84.7928009
PML,Port Moller,727.944,United States,56.00559998,-160.5583038
PNS,Pensacola International,5416.25,United States,30.47249985,-87.18830109
PPG,Pago Pago Intl,22392.944,United States,-14.33440018,-170.7097015
PSC,Tri-Cities,303.31,United States,46.26390076,-119.1147003
PSE,Mercedita,1234.905,United States,18.00970078,-66.56140137
PSP,Palm Springs Muni,274764.196,United States,33.8266983,-116.5049973
PVD,T.F. Green State Apt,42732.046,United States,41.72829819,-71.42610169
PWM,Portland Intl Jetprt,2989.77,United States,43.64440155,-70.3035965
RAP,Rapid City Regional,21660.667,United States,44.04529953,-103.0569
RDD,Redding Municipal,2859.78,United States,40.50830078,-122.2921982
RDM,Roberts Field,433.3,United States,44.25439835,-121.1513977
RDU,Raleigh-Durham International,425097.631,United States,35.87530136,-78.7818985
RFD,Chicago Rockford International,9567.264,United States,42.19720078,-89.09249878
RIC,Richmond International,5173.602,United States,37.5060997,-77.32250214
RIV,March Air Force Base,810.271,United States,33.98329926,-117.3666992
RKS,Sweetwater County,519.96,United States,41.59640122,-109.0658035
RNG,Rangely,2547.804,United States,40.09469986,-108.7605972
RNO,Reno/Tahoe Internation,44538.907,United States,39.49779892,-119.7675018
ROA,Regional (Woodrum Fld),329.308,United States,37.3246994,-79.97640228
ROC,Greater Rochester International,6737.815,United States,43.12139893,-77.67079926
ROP,Rota International,1360.562,United States,14.17329979,145.2389069
RST,Rochester International,433.3,United States,43.91030121,-92.49639893
RSW,Southwest Florida International,239718.892,United States,26.53610039,-81.75499725
SAN,San Diego International Airport,811523.237,United States,32.73360062,-117.1866989
SAT,San Antonio Intl,333593.337,United States,29.5333004,-98.4693985
SAV,Hilton Head Intl,12791.016,United States,32.12749863,-81.20249939
SBA,Santa Barbara Muni,2504.474,United States,34.42779923,-119.8394013
SBN,South Bend International,4116.35,United States,41.70470047,-86.3167038
SBP,San Luis Obispo Cty,658.616,United States,35.23669815,-120.6391983
SCE,State College,433.3,United States,40.77080154,-77.88140106
SDF,International-Standiford Field,1993.18,United States,38.17969894,-85.73860169
SEA,Seattle-Tacoma Intl,4176431.378,United States,47.44919968,-122.3080978
SFB,Sanford International,130514.293,United States,28.77499962,-81.24030304
SFO,San Francisco Intl,9998319.506,United States,37.61940002,-122.3728027
SGF,Springfield Branson Natl,4961.285,United States,37.24000168,-93.38500214
SGY,Skagway,303.31,United States,59.46060181,-135.3155975
SHV,Shreveport Regional,866.6,United States,32.44689941,-93.82859802
SIG,F.L. Ribas Dominicci,1975.848,United States,18.45890045,-66.10279846
SJC,San Jose Municipal,745042.018,United States,37.36109924,-121.9255981
SJU,Luis Munoz Marin Int,719109.013,United States,18.44140053,-66.00219727
SLC,Salt Lake City Intl,1049183.954,United States,40.78419876,-111.9669037
SLN,Salina Regional,6482.168,United States,38.79079819,-97.65249634
SMF,Sacramento International,246040.739,United States,38.6955986,-121.5896988
SMX,Santa Maria Public,259.98,United States,34.90499878,-120.4578018
SNA,John Wayne Airport,141641.437,United States,33.67559815,-117.8672028
SPB,Charlotte Amalie SPB,2469.81,United States,18.33690071,-64.96829987
SPI,A.Lincoln Capital,1299.9,United States,39.84420013,-89.67890167
SPN,Saipan International,553098.784,United States,15.12030029,145.7303009
SRQ,Sarasota-Bradenton International,28597.8,United States,27.39389992,-82.55419922
STL,Lambert International,240867.137,United States,38.74720001,-90.36440277
STT,Metropolitan Area,72066.456,United States,18.33720017,-64.97329712
STX,Henry E. Rohlsen,12587.365,United States,17.70389938,-64.79889679
SVN,Hunter Aaf,1165.577,United States,32.00999832,-81.14579773
SWF,Newburgh Stewart International,110682.152,United States,41.50579834,-74.09719849
SYR,Clarence E Hancock,2521.806,United States,43.11059952,-76.10250092
TLH,Tallahassee International,953.26,United States,30.39970017,-84.35189819
TOL,Toledo Express,4419.66,United States,41.59080124,-83.80079651
TPA,Tampa International,802826.906,United States,27.97310066,-82.53530121
TRI,Tri-Cities Rgnl TN/VA,329.308,United States,36.47610092,-82.40640259
TUL,Tulsa International,5377.253,United States,36.19779968,-95.88970184
TUS,Tucson International,1083.25,United States,32.11610031,-110.9405975
TVC,Cherry Capital,736.61,United States,44.74000168,-85.58580017
TYR,Pounds Field,966.259,United States,32.35469818,-95.39890289
TYS,McGhee Tyson,1408.225,United States,35.81219864,-83.99250031
UAM,Andersen Air Force Base,2157.834,United States,13.58180046,144.9268036
VPS,Destin-Ft Walton Beach Airport,974.925,United States,30.48329926,-86.52529907
VQS,A. Rivera Rodriguez,3033.1,United States,18.13330078,-65.49060059
XNA,Northwest Arkansas Regional Airport,2989.77,United States,36.28170013,-94.30670166
YUM,Yuma International,3466.4,United States,32.65420151,-114.6069031
MVD,Carrasco,1245681.171,Uruguay,-34.84000015,-56.03030014
PDP,Punta Del Este-Arpt,126592.928,Uruguay,-34.91439819,-54.9192009
STY,Nueva Hesperides,979.258,Uruguay,-31.43670082,-57.98830032
TCV,Tres Cruces Bus Station,23991.821,Uruguay,-34.89360046,-56.16669846
AZN,Andizhan,23718.842,Uzbekistan,40.73329926,72.30000305
BHK,Bukhara International,113268.953,Uzbekistan,39.76670075,64.48329926
FEG,Fergana International,113879.906,Uzbekistan,40.35029984,71.7335968
KSQ,Khanabad,41596.8,Uzbekistan,38.79999924,65.76670075
NCU,Nukus,24139.143,Uzbekistan,42.48329926,59.63330078
NMA,Namangan,119374.15,Uzbekistan,40.98329926,71.59999847
NVI,Navoi International,29733.046,Uzbekistan,41.21049881,68.99490356
SKD,Samarkand International,243943.567,Uzbekistan,39.70000076,67
TAS,Tashkent-Vostochny International,2332310.911,Uzbekistan,41.31669998,69.38330078
TMJ,Termez,39204.984,Uzbekistan,37.26670075,67.28330231
UGC,Urgench International,105478.219,Uzbekistan,41.57780075,60.64170075
SON,Santo-Pekoa International,7643.412,Vanuatu,-15.51669979,167.1333008
VLI,Bauerfield International,241729.404,Vanuatu,-17.69330025,168.3099976
BLA,J.A. Anzoategui Intl,49101.556,Venezuela,10.1097002,-64.6875
BRM,Jacinto Lara Intl,1733.2,Venezuela,10.04529953,-69.35610199
CCS,Simon Bolivar International,1043291.074,Venezuela,10.60529995,-66.98809815
CGU,Ciudad Guayana,11751.096,Venezuela,8.305000305,-62.7344017
CUM,Antonio Jose de Sucre,216.65,Venezuela,10.44779968,-64.19190216
LSP,Josefa Camejo International,118069.917,Venezuela,11.77939987,-70.15249634
MAR,La Chinita International,125691.664,Venezuela,10.56110001,-71.7256012
PBL,Bartolome Salom International,3917.032,Venezuela,10.47920036,-68.07360077
PMV,Del Caribe International,43641.976,Venezuela,10.96829987,-63.83330154
PZO,Manuel Carlos Piar,7556.752,Venezuela,8.305000305,-62.7344017
SCI,Paramillo,5927.544,Venezuela,7.766699791,-72.23329926
STD,Buenaventura Vivas,2911.776,Venezuela,7.570000172,-72.040802
VLN,Arturo Michelena Intl,159385.072,Venezuela,10.1541996,-67.93190002
CXR,Cam Rahn International,2242422.826,Vietnam,11.99359989,109.2249985
DAD,Da Nang International,4078791.556,Vietnam,16.04220009,108.203598
DLI,Lien Khuong,67616.465,Vietnam,11.74969959,108.3778
HAN,Noi Bai International,7358040.62,Vietnam,21.03580093,105.8899994
HPH,Cat Bi International Airport,129920.672,Vietnam,20.81669998,106.5667038
HUI,Phu Bai International,3189.088,Vietnam,16.39920044,107.7033005
NHA,Air Base,1347.563,Vietnam,12.22780037,109.1939011
PQC,Phu Quoc Island International,376663.357,Vietnam,10.23330021,103.9666977
SGN,Tan Son Nhat International Airport,9689484.931,Vietnam,10.81719971,106.6577988
VCA,Can Tho International Airport,45236.52,Vietnam,10.0472002,105.7664032
VDH,Dong Hoi,7019.46,Vietnam,17.51530075,106.5907974
VDO,Van Don International Airport,14307.566,Vietnam,21.11377525,107.4172669
VII,Vinh,6863.472,Vietnam,18.70000076,105.6333008
WLS,Hihifo,20919.724,Wallis and Futuna Islands,-13.23330021,-176.1667023
EUN,Hassan I,186301.668,Western Sahara,27.13330078,-13.2166996
VIL,Dakhla,169134.322,Western Sahara,23.71330071,-15.93500042
APW,Faleolo International Airport,261773.862,Western Samoa,-13.83329964,-172
FGI,Fagali'I,22392.944,Western Samoa,-13.84930039,-171.7393036
AAY,Al Ghaydah,909.93,Yemen,16.19330025,52.17279816
ADE,Aden International,5199.6,Yemen,12.8277998,45.0306015
AJO,Aljouf,11777.094,Yemen,15.7166996,44.25
GXF,"Seiyun, Yemen",1949.85,Yemen,15.98330021,48.89170075
HOD,Hodeidah International,4701.305,Yemen,14.74720001,42.98279953
MKX,Mukalla Airport,1299.9,Yemen,14.5333004,49.13330078
RIY,Riyan Mukalla,6599.159,Yemen,14.64719963,49.32220078
SAH,Sana'a International,189772.401,Yemen,15.47859955,44.21920013
SCT,"Socotra, Yemen",216.65,Yemen,12.5,54
TAI,Al Janad International,5099.941,Yemen,13.68889999,44.13750076
LUN,Lusaka Intl,579621.077,Zambia,-15.32919979,28.45280075
LVI,Livingstone,142551.367,Zambia,-17.82060051,25.82220078
MFU,Mfuwe,589.288,Zambia,-13.25940037,31.93479919
NLA,Ndola,101855.831,Zambia,-12.99580002,28.66309929
BUQ,Joshua M. Nkomo Intl,100997.897,Zimbabwe,-20.01689911,28.61809921
HRE,RG Mugabe International Airport,751216.543,Zimbabwe,-17.92280006,31.10140038
VFA,Victoria Falls International,229726.994,Zimbabwe,-18.09309959,25.84029961
